title,mDeBERTa-v3_politik_confidence,mDeBERTa-v3_is_politics
Prof. Uwe Jun  zu aktuellen Gesetzentwürfen am 23.08.23,0.9712111353874208,1
Stefan Fröhlich (Politikwissenschaftler) zum BRICS-Gipfel in Südafrika am 23.08.23,0.9735881686210632,1
KI-Aktionsplan: Pressekonferenz und Vorstellung durch Bundesforschungsministerin Stark-Watzinger,0.4049779772758484,0
Neues Staatsangehörigkeitsrecht: Vorstellung durch Bundesinnenministerin Nancy Faeser,0.9372036457061768,1
"phoenix tagesgespräch mit Michael Kellner (B'90/DIE GRÜNEN) zur ""gamescom"" 2023 am 23.08.23",0.9968702793121338,1
Auf den Punkt mit Yvonne Magwas (CDU),0.921886682510376,1
Lisa Badum (Die Grünen) zur Stellungnahme des Expertenrates für Klimafragen,0.7154240012168884,1
Johannes Arlt zur Diskussion um die Lieferung der F-16 Kampfjets an die Ukraine,0.9639160633087158,1
Gipfeltreffen der BRICS-Staaten: Einschätzung von Joachim Weber (Experte für Sicherheitspolitik),0.9331275224685668,1
Gipfeltreffen der BRICS-Staaten: Einschätzung von ARD-Korrespondent Richard Klug,0.8076313734054565,1
Erntebilanz 2023: Statement von Joachim Rukwied (Präsident Deutscher Bauernverband) am 22.08.23,0.6318214535713196,1
"Interview mit Barbara Metz, Deutsche Umwelthilfe",0.1312845647335052,0
Pressekonferenz mit Außenministerin Annalena Baerbock und Margus Tsahkna,0.9823724627494812,1
Klimaschutzprogramm 2023: Stellungnahme des Expertenrats für Klimafragen,0.6127732396125793,1
phoenix tagesgespräch mit Annika Rittmann (Fridays for Future),0.5994850993156433,1
Albrecht von Lucke (Politikwissenschaftler) zur Partei DIE LINKE und weiteren aktuellen Themen,0.9406808614730836,1
Rede von Wolodymyr Selenskyj (Präsident Ukraine) vor dem dänischen Parlament,0.9925681948661804,1
Kindergrundsicherung: Statement von Bundesfinanzminister Christian Lindner am 20.08.23,0.9744833707809448,1
Partei-Pressekonferenz der LINKEN mit Janine Wissler,0.9470146894454956,1
phoenix tagesgespräch mit Katina Schubert (DIE LINKE) zur Krise der Fraktion und Zukunft der Partei,0.9985840916633606,1
"internationaler frühschoppen: ""Wie weit geht die Unterstützung der Ukraine?""",0.9864025115966796,1
Kindergrundsicherung: Einschätzung von Armutsforscher und Politikwissenschaftler Prof. Butterwegge,0.97285658121109,1
Kindergrundsicherung: Bundesfamilienministerin Paus nimmt Stellung,0.96945458650589,1
Leni Breymaier zur Kindergrundsicherung am 18.08.23,0.1882493644952774,0
Wolf-Christian Ulrich zur Anklage gegen Sebastian Kurz im Ibiza-Skandal am 18.08.23,0.9691494703292848,1
Korrespondentin Anna Tillack zum Treffen von Olaf Scholz und Karl Nehammer am 18.08.23,0.4804786741733551,0
Besuch in Salzburg - Bundeskanzler Scholz trifft österreichischen Bundeskanzler Karl Nehammer,0.96117103099823,1
Kurzstudie zu volkswirtschaftlichen Folgekosten von Kinderarmut,0.5365557670593262,1
phoenix tagesgespräch mit Prof. Sabine Andresen zur Kindergrundsicherung am 18.08.23,0.4125301241874695,0
Politologe Albrecht von Lucke u.a. zum Ampelstreit um die geplante Kindergrundsicherung,0.9792848229408264,1
Yasmin Fahimi zur Rede von Bundeskanzler Olaf Scholz beim Unternehmertag am 17.08.23,0.984941840171814,1
Stephanie Gargosch zum Kauf des Raketenabwehrsystems Arrow 3 durch Deutschland am 17.08.23,0.2018132209777832,0
phoenix tagesgespräch mit Johannes Vogel zum Streit in der Ampel am 17.08.23,0.8006920218467712,1
Wirtschaftswissenschaftler Prof. Matthias Fifka u.a. zum Ampel-Streit am 16.08.23,0.073297269642353,0
Prof. Andrea Römmele zum Streit ums Wachstumschancengesetz am 16.08.23,0.9921079874038696,1
Katharina Beck (B'90/GRÜNE) zum Ampel-Haushaltsstreit am 16.08.23,0.9789151549339294,1
Rede von Bundeskanzler Olaf Scholz beim Unternehmertag NRW am 16.08.23,0.9811668395996094,1
Die Linke: Statement von Fraktionschef Dietmar Bartsch zu seinem Rückzug am 16.08.23,0.9009663462638856,1
Cannabis-Gesetz: Pressekonferenz mit Bundesgesundheitsminister Lauterbach am 16.08.23,0.966851532459259,1
Das Wärmepumpen-Dilemma | phoenix plus,0.3411433696746826,0
Janine Wissler zur Entlastung von Unternehmen und dem Wachstumschancengesetz am 16.08.23,0.5926666259765625,1
Bundesbauministerin Geywitz zum Gesetzentwurf zur Wärmeplanung am 16.08.23,0.9623892307281494,1
Emanuel Richter zu den Gesetzesvorhaben der Bundesregierung am 16.08.23,0.9792252779006958,1
tagesgespräch mit Rainer Thomasius zur Legalisierung von Cannabis am 16.08.23,0.6901416182518005,1
Carsten Linnemann zum Fachkräfteeinwanderungsgesetz,0.9797453284263612,1
Gudrun Engel und Ralph Freund zur Anklage gegen Donald Trump am 15.08.23,0.9027811884880066,1
Nancy Faeser zum neuen Fachkräfteeinwanderungsgesetz am 15.08.23,0.9358099699020386,1
Svenja Schulze zu ihrer Reise nach Westafrika am 15.08.23,0.2995148301124573,0
phoenix tagesgespräch mit Michael Müller u.a. zur Herrschaft der Taliban in Afghanistan am 15.08.23,0.987240433692932,1
Wirtschaftliche Lage in Deutschland: Einschätzung von Markus Rudolf,0.015014749020338,0
Ukraine-Reise: Pressekonferenz mit Bundesfinanzminister Christian Lindner,0.9705764055252076,1
Marschflugkörper an die Ukraine? Interview mit Johannes Varwick am 14.08.23,0.6774740219116211,1
Frank Umbach zur möglichen Lieferung von Taurus-Marschflugkörpern an die Ukraine am 11.08.23,0.6969905495643616,1
Vassili Golod zum Besuch von Christian Lindner in der Ukraine am 14.08.23,0.7798252701759338,1
Gerd-Joachim von Fallois zu den Sommerinterviews mit Olaf Scholz und Saskia Esken am 14.08.23,0.4639299511909485,0
Achim Dercks über die wirtschaftliche Rahmenbedingungen für deutsche Unternehmen am 14.08.23,0.0644029527902603,0
tagesgespräch mit Tim Höttges (Telekom) zur Standortpolitik der Bundesregierung am 14.08.23,0.998807430267334,1
Christian Lindner zu seinem Besuch in der Ukraine am 14.08.23,0.6829968094825745,1
Presseclub: Wirtschaftsflaute –  Wird Deutschland abgehängt?,0.1626126170158386,0
Presseclub: Wirtschaftsflaute –  Wird Deutschland abgehängt?,0.1626126170158386,0
Taurus-Marschflugkörper für die Ukraine? Interview mit Ralf Stegner,0.888335645198822,1
Frank Umbach zur Debatte um eine mögliche Lieferungen von Taurus-Marschflugkörper an die Ukraine,0.9889705181121826,1
Prof. Wolfgang Muno (Politikwissenschaftler) zum Bürgerdialog  in Erfurt,0.9543611407279968,1
phoenix nachgefragt mit Jan Hollitzer (Thüringer Allgemeine) zum Bürgerdialog am 11.08.,0.95841383934021,1
Bürgerdialog mit Bundeskanzler Olaf Scholz,0.968265175819397,1
Marina Weisband zum Festakt 75 Jahre Verfassungskonvent,0.9877232313156128,1
75 Jahre Verfassungskonvent: Rede Bundespräsident Steinmeier,0.9945518970489502,1
Spionageverdacht im BAAINBw: Interview mit Marie-Agnes Strack-Zimmermann,0.1631785482168197,0
Joachim Weber zur aktuellen Lage im Ukraine-Krieg am 10.08.23,0.8513050079345703,1
Marco Buschmann zum Spionageverdacht im Bundeswehr-Beschaffungsamt am 10.08.23,0.1804674714803695,0
phoenix nachgefragt mit Daniel Goffart zum Krisenmanagement der Bundesregierung am 10.08.23,0.9947084188461304,1
Karamba Diaby zu den Konflikten in Niger und Sudan am 10.08.23,0.7602949142456055,1
phoenix tagesgespräch mit Thorsten Frei zum Krisenmanagement der Bundesregierung am 10.08.23,0.996954381465912,1
Gitta Connemann zu Gasnotfallplan und aktueller Wirtschaftslage,0.2991051971912384,0
Ursula von der Leyen zur Flutkatastrophe in Slowenien am 09.08.23,0.9081301689147948,1
Helge Dickau zum E-Rezept am 09.08.23,0.1101835966110229,0
Niels Annen zum Amazonas-Gipfel am 09.08.23,0.7534666061401367,1
Ursula Von der Leyen zur Flutkatastrophe in Slowenien am 09.08.23,0.8993425965309143,1
Xenia Böttcher aus Belém zum Amazonas-Gipfel am 09.08.23,0.7074047327041626,1
Neuerungen beim E-Rezept: Statement von Bundesgesundheitsminister Karl Lauterbach,0.8787002563476562,1
"phoenix tagesgespräch mit Roberto Maldonado zu den Herausforderungen des Amazonas-Gipfels, 09.08.23",0.9903942346572876,1
Halbleiterfabrik: Kanzler Olaf Scholz zum Bau der TSMC-Chipfabrik in Dresden,0.998299241065979,1
Amazonas-Gipfel: Nicole Ris (DW) zum Schutz des Regenwaldes,0.0801412388682365,0
Chipfabrik in Dresden: Pressekonferenz mit sächsischen Ministerpräsidenten Michael Kretschmer,0.9935743808746338,1
David Zülow zur Wirtschaftskrise am 08.08.23,0.0030994154512882,0
Bundestags Bites: Kunst im Bundestag,0.6621413230895996,1
phoenix tagesgespräch mit Klara Geywitz zur öffentlichen Wohnraumförderung am 08.08.23,0.992582619190216,1
Prof. Veronika Grimm zur Lage der deutschen Wirtschaft am 08.08.23,0.0716886222362518,0
phoenix tagesgespräch mit Armin Schuster zum Umgang mit der AfD am 08.08.23,0.8708171248435974,1
Lage in Niger: Droht eine Eskalation?,0.7112303376197815,1
Interview mit Amira Mohamed Ali über ihren Rückzug aus der Links-Fraktion,0.5637457966804504,1
DIE LINKE: Parteipressekonferenz mit Lorenz Gösta Beutin,0.9930423498153688,1
Gerd-Joachim von Fallois zum AfD-Umfragehoch am 07.08.23,0.9662994146347046,1
phoenix tagesgespräch mit Dietmar Woidke zu den AfD-Umfrageerfolgen am 07.08.23,0.9925969839096068,1
Jan Fritsche zum Putsch in Niger am 07.08.23,0.955754816532135,1
EVE Energy at IAA - Internationale Automobil-Ausstellung,0.0912605449557304,0
"Habeck kritisiert Union | Habeck:""[...] Gesetze aus meinem Haus prinzipiell ablehnt""",0.8811171054840088,1
Migräne: Die chronische Misch-Infektion | Arzt Rolf Jansen-Rossek | Unter der Lupe | QS24,0.1491591781377792,0
Intensivtäter ermordet Nachbarsjungen,0.0420090556144714,0
Berlin|  IFA 2023,0.2917874455451965,0
Gebäudeenergiegesetz - Nächste Klage?,0.818446695804596,1
Flugblatt Affäre,0.6489114165306091,1
Das Ausbluten des Mittelstandes zu stoppen,0.8079915046691895,1
Bandscheibenvorfall – Alternative zur konservativen Behandlung | Erfahrungsmedizin | QS24,0.0284832827746868,0
"Was die ""Zeitenwende"" verändert hat",0.6819385886192322,1
"""Datenschutz Klimbim"" | Deutscher Lehrerverband fordert Entlastung für Lehrer",0.381680428981781,0
"""Der Mittelstand bezahlt Deutschland""",0.728651762008667,1
Vitamin D: Hype oder Hope? | Prof. Dr. med. Jörg Spitz | QS24 Wissenschafts-Gremium,0.0142133552581071,0
Vom Steinewerfer zum Vizekanzler,0.9802903532981871,1
Schutz der EU-Außengrenzen - Kulturkampf um Ehe und Familie,0.5679365992546082,1
"Aus dem Bundestag - ""Wir werden die Novellierung des Gebäudeenergiegesetzes verabschieden.""",0.978156328201294,1
Mein neues Lebensmotto,0.014728614129126,0
Autarke Wasseraufbereitung: Sauberes Wasser auch ohne Strom! | Erfahrungsmedizin | QS24,0.0217188373208045,0
"Keine Koalition mit den Grünen | Merz:""[...] Die Realität so hartnäckig verweigern""",0.069179281592369,0
Regelmäßige Mammografien – ist der Schaden größer als der Nutzen? | Dr. med. Petra Wiechel | QS24,0.1217901706695556,0
"Standort Berlin - ""Die Rundfunkgebühren gehören abgeschafft!""",0.7400393486022949,1
Jackery Solar Generator at IFA Berlin,0.1003043428063392,0
Familienzusammenhalt - Warum es wichtig ist,0.0378568395972251,0
Haben die Schul- und Komplementärmedizin eine Zukunft? | Kolloquium Medicine | QS24,0.0591558702290058,0
Gregor Gysi: Stationen einer Karriere,0.1898212730884552,0
Heilung ist immer Selbstheilung | Dr. med. Rüdiger Dahlke | Erfahrungsmedizin | QS24,0.0022783307358622,0
Pressefreiheit in Ungarn,0.1581743508577346,0
Andruck der Pressetalk - Bayern: Ein altes Flugblatt macht ordentlich Wirbel,0.646683394908905,1
Ich will meiner Familie das nicht antun,0.0330079644918441,0
Vom wahren Sinn des Geldes | André G. Schulz | Sinn des Lebens | QS24 Gesundheitsfernsehen,0.0018748615402728,0
Risikopatienten aus Sicht der Genetik | Dr. rer. nat. Berit Hippe | Naturmedizin | QS24,0.1386949568986892,0
Essentielle Nährstoffe für werdende Mütter oder Frauen mit Kinderwunsch | Dr. med. Schmiedel | QS24,0.1352320909500122,0
Internationale Funkausstellung 2023,0.8589738607406616,1
Er ging als Reformer und kam als Staatssicherheit General,0.9573476314544678,1
Mit diesen Nährstoffen bekommen Sie Ihren Darm wieder fit! | Dr. Friederike Feil | QS24,0.1296229213476181,0
"Die Krone aus Rom, die Ehefrau aus Bayern",0.6475753784179688,1
BuchTipp Kinder | Alle Einsteigen!,0.2925952970981598,0
"Auf den Punkt - ""Wir sind zu bürokratisch und zu langsam“",0.8381506204605103,1
Das ist keine Demokratie!,0.1435475200414657,0
"Strategie für Deutschland - 1,5 Jahre Zeitenwende: Sicherheit, Migration, Wirtschaft",0.8418256640434265,1
Die Zirbeldrüse von der embryonalen zur spirituellen Entwicklung | Teil 2 | Erfahrungsmedizin | QS24,0.0059571545571088,0
"Merz: Kindergrundsicherung ist ein Irrsinn | ""[..] bei den Kindern kaum etwas ankommt.""",0.0619610734283924,0
Was versteht man unter dem ERWACHEN | Kolloquium Spirit | QS24 Gesundheitsfernsehen,0.0004710118519142,0
"""Wir müssen national und autonomer werden""",0.960361123085022,1
Nachgefragt - Was geschieht gerade zwischen Armenien und Aserbaidschan?,0.9527612924575806,1
Meine größte Kritik an die CDU,0.7733875513076782,1
Omega 3 Mangel: Wenn rationales Denken kaum noch möglich ist | Dr. med. Simon Feldhaus | QS24,0.121581420302391,0
WILMA Shoppingcenter / Berliner Spitzenkoch sorgte für kulinarische Freude,0.057546216994524,0
"Mehr Wirtschaft, weniger Bürokratie | Das sind die Meseberg Ergebnisse",0.0010282109724357,0
Meine Berufsbildung in der ehemaligen DDR,0.0808640867471695,0
Wenn Ursachen am falschen Ort gesucht werden | Dr. med. Matthias D. Meier | Naturmedizin | QS24,0.0946777015924453,0
Als Diplomat zuständig für die DDR,0.9881879687309264,1
Arzt des Jahres 2023: Ein Blick auf die letzten beiden Anwärter | Kandidat 7 & 8 | QS24 Award 2023,0.0492621213197708,0
"""Wir setzen momentan alles auf Spiel   """,0.8325091600418091,1
Der Einfluss des oralen Mikrobioms | Erfahrungsmedizin | QS24 Gesundheitsfernsehen,0.0029810324776917,0
"Brinkmann und König - Was kann Kultur in Zeiten von Krieg, Krisen und Sparprogrammen?",0.0418325588107109,0
Kein MSA mehr an Gymnasien| Senat streicht Prüfungen bereits 2023,0.693680465221405,1
Sind Pilze die Lösung für alle unsere Probleme? | Naturmedizin | QS24 Gesundheitsfernsehen,0.0013250224292278,0
Unnötige militärische Kooperationen mit Frankreich,0.3141031265258789,0
Aus dem Bundestag - Dr. Ottilie Klein (CDU - MdB) unterwegs mit der Müllabfuhr,0.9853844046592712,1
Keine Vollkasko fürs Leben,0.3036285638809204,0
Die Schulmedizin öffnet sich für Phytopharmakas | Dr. med. Kurt Mosetter | QS24 Gremium,0.0280341133475303,0
"Links-Single, Rechts -Vergeben, Vorne -Jungfrau | Angermaier Trachtennacht im Hofbräu Berlin",0.1196908131241798,0
"Corona Winter 2023|Gaß: Wegen fehlender ""Absoluter Immunität""",0.1007900834083557,0
"Morbus Crohn, Gallensäureverlustsyndrom und Amalgamentfernung  Dr  med  Petra Wiechel  QS24",0.1786690801382064,0
Ich werde für die Existenz der Partei kämpfen,0.9746407866477966,1
700 Jahre gemeinsame Geschichte,0.1994638741016388,0
Wer verdient den Titel «Arzt des Jahres 2023»? | Kandidat 5 & 6 | QS24 Award 2023,0.0163951553404331,0
Mittelstand als Stabilitätsanker in der Krise?,0.6787529587745667,1
Die Folgen von Strahlen und wie Sie sich davor schützen können | Sinn des Lebens | QS24,0.5056149959564209,1
Berlin die Hauptstadt der Schwarzarbeit,0.0998206734657287,0
Erhöhen Sie jetzt Ihre Stammzellen-Produktion! | Erfahrungsmedizin | QS24 Gesundheitsfernsehen,0.0449840612709522,0
Beschaffungsamt der Bundeswehr: Schaffen die das?,0.9517288208007812,1
Andruck der Pressetalk - Deutschland in den Krisen,0.9183705449104308,1
Russische Atomdebatte,0.958924114704132,1
Standort Berlin - Wie schütze ich mein Geld vor der Inflation.,0.9679598808288574,1
Mittelstand unter Druck,0.858244001865387,1
"""Niemand hat die Absicht, eine Mauer zu errichten!""",0.0498659014701843,0
"Endlich sein, wer ich wirklich bin! | Darrel Combs | Sinn des Lebens | QS24",0.0548278912901878,0
Deutschland - Das sind die größten Herausforderungen,0.8757869601249695,1
Zerstrittene Partei: Hat die Linke noch eine Zukunft?,0.8978744745254517,1
Letten in Deutschland,0.592430830001831,1
Arzt des Jahres 2023: Wir präsentieren Kandidat 3 und 4! | QS24 Award 2023,0.0428722165524959,0
Was eine erneute Präsidentschaft Trumps bedeuten würde,0.9368939995765686,1
Die chaotischste Verwaltung in ganz Deutschland,0.9750715494155884,1
Das entzündungshemmende Potential von Natur-Extrakten | Erfahrungsmedizin | QS24,0.1615846753120422,0
Fachkräftemangel - Ein Land stürzt ab,0.6041653752326965,1
„durch Deutschland muss ein Ruck gehen“,0.8736196756362915,1
"Parteilinke: Mehr Profil für die SPD | ""[...] gerechten und zusammenstehenden Gesellschaft [...]""",0.938926875591278,1
Was wir von der Hauptstadt erwarten,0.8354835510253906,1
Unwissenheit schützt nicht vor Strafe? | Kolloquium Spirit | QS24 Gesundheitsfernsehen,0.0007748163770884,0
Auslandseinsätze der Bundeswehr - Außenpolitik im Blindflug,0.9716716408729552,1
"""Russland hat ein Tabu gebrochen seit 1945""",0.4315842092037201,0
BuchTipp Kinder | Cyber Code,0.3019792437553406,0
TV.Berlin BuchTipp | Balkanalien,0.1108525916934013,0
Auf den Punkt - Die Steuer- und Abgabenlast ist zu hoch,0.845687747001648,1
Glaubwürdigkeits  und Vertrauensverlust gegen über den Grünen,0.6693127155303955,1
Sprung über den Stacheldraht,0.1990743577480316,0
diplo.international - Ewald König im Gespräch mit Imomudin SATTOROV Botschafter von Tadschikistan.,0.7197777628898621,1
"Haarausfall / Alopezie? Studie zeigt, die Ursache ist leicht behandelbar! | QS24",0.4484262466430664,0
Die AfD in Thüringen,0.679816722869873,1
Was die Ampel schon umgesetzt hat – und was nicht,0.5604932308197021,1
"Kommt Wirtschaft als Schulfach?| Stark-Watzinger:""[...] Riesige Chance""",0.0125763481482863,0
Demokratie und Teilhabe - Politik zu den Menschen bringen,0.9170058369636536,1
Sozio-Epigenetik: Der Einfluss des sozialen Umfelds auf unsere Gene | Naturmedizin | QS24,0.2568320035934448,0
Warum in Lettland die deutschen Urlauber wegbleiben?,0.2490817755460739,0
Arzt/Wissenschaftler des Jahres 2023: Die ersten zwei Nominierten | Kandidat 1 & 2 | QS24 Award 2023,0.0540237911045551,0
Historiker über den Ukraine Krieg,0.1383744478225708,0
Clash of Cultures - Ideologie trifft auf Wirklichkeit,0.9107886552810668,1
BERLINboxx -  mit Gregor Gysi,0.5375269055366516,1
"Gerhard Schröder, Olaf Scholz und der Ukraine Krieg",0.8716934323310852,1
Schwarz Grün in Hamburg,0.2934550940990448,0
Das Gesundheitssystem lässt sich durch eine neue Kultur retten! | Prof. Dr. med. Jörg Spitz | QS24,0.004895880818367,0
„Bürgeramt der Zukunft“ Projektvorstellung in Berlin,0.9843212962150574,1
Arbeitsvermittlung im Wandel,0.5053708553314209,1
Weg für das Selbstbestimmungsgesetz frei | Eintragsänderung bald leichter?,0.892656147480011,1
Einheitsschule gefordert,0.2508210241794586,0
AEDT Sommerfest | Tragen Prominente 2nd Hand Mode?,0.0053849378600716,0
"Ich sehe was, was Sie nicht sehen! | Spirituelle Sprechstunde | QS24 Gesundheitsfernsehen",0.0010649625910446,0
Brinkmann & König - Bleibt Berlin das Schlusslicht?,0.920217990875244,1
Zustand der Bundeswehr: Nicht nur von der Leyen ist schuld,0.95784330368042,1
Selbstbestimmungsgesetz - Der neue Mensch,0.7513290047645569,1
BERLINboxx -  mit Christoph Ahlhaus,0.4215518236160278,0
Vergessene Hilfe   USA lieferten Waffen an Sowjetunion,0.157266229391098,0
Straßensperren und Stacheldraht in Berlin,0.8519527912139893,1
Bereits 10% der Bevölkerung leiden an HPU! | Naturmedizin | QS24 Gesundheitsfernsehen,0.0030396496877074,0
Regierungen mit Duldung der AfD,0.87169349193573,1
Freien Berufe sind ein Schlüsselsektor unserer Volkswirtschaft,0.0542488098144531,0
Bartsch: Spaltung der Linken sehr wahrscheinlich,0.8459583520889282,1
Dr. Wiechel’s Tipps für ein Knochenheilungsprogramm | Dr. med. Petra Wiechel | Visite | QS24,0.1233656257390976,0
QS24 Award 2023: Stimmen Sie Jetzt für den Arzt des Jahres ab!,0.3052829205989837,0
1968 Studentenrevolution - Die Unterwanderung des Staates,0.9915215373039246,1
Die Haltung der deutschen Bevölkerung zum Krieg,0.9015095233917236,1
"Aus dem Bundestag - Deutschland, der Kanzler und die Krise.",0.9374116659164428,1
Wird der Mensch klüger oder verdummt er? | Kolloquium Medicine | QS24 Gesundheitsfernsehen,0.0019723353907465,0
"Testen, was die Deutschen noch so ertragen können",0.4167966842651367,0
Berlin braucht mehr Langstreckenflüge | Berlin Partner Halbjahresbilanz 2023,0.6374822854995728,1
"""Deutschland ist kein Gründerland mehr""",0.2976740598678589,0
Giffey: Mehr Lizenzen für Langstreckenflüge | Buschmann gegen Sippenhaft,0.7395282983779907,1
Todesopfer an der Berliner Mauer,0.2897734940052032,0
70% der Entgiftungsleistung erfolgt über die Lunge! | Erfahrungsmedizin | QS24 Gesundheitsfernsehen,0.0010342468740418,0
"Wir müssen uns nicht wundern, dass die Menschen AfD wählen",0.731250524520874,1
Standort Berlin - mit Prof. Dr. Markus Kerber,0.5346125364303589,1
"Wer keine Ethik hat, hat umso mehr Moral",0.266643613576889,0
Nervenkrieg um Berlin 1961   Panzer am Checkpoint Charlie,0.2266980111598968,0
Die wahre Ursache von Konzentrationsstörungen und Demenz! | Dr. med. Clemens von Schacky | QS24,0.0102585116401314,0
Koalition mit der AfD?,0.8993867635726929,1
Frauen und Arbeitswelt - Freiberuflichkeit vs Gewerbe,0.0459054112434387,0
Sternkirche feiert Wiedereröffnung,0.0359430313110351,0
"HRV-Analyse liefert Fakten, die selbst dem Patienten nicht bekannt sind! | Naturmedizin | QS24",0.0491079799830913,0
Lettland führt Wehrdienst wieder ein,0.2404177486896515,0
"Mehr Waffen ""Made in Germany"" für den Krieg in der Ukraine. - Andruck",0.1537257581949234,0
Der Mensch I Freiheit - Wert oder Rechtsgut?,0.6018275618553162,1
Megy's Boulevard - mit Brigitte Dummer,0.5720056891441345,1
Glückspilze und Pechvögel – Hat “Pech” mit Karma zu tun? | Kolloquium Spirit | QS24,0.0148468818515539,0
Alarmstufe Rot in der Medizinbranche,0.0042069694027304,0
5 Jahre Dunkelziffer eV - Benefizkonzert gegen Kindesmissbrauch,0.0962376222014427,0
Die AfD wird auch künftig stärker werden,0.5912513136863708,1
Kulturelle Hegemonie - Die Rezeption des Neomarxismus,0.359813928604126,0
Berlin ist Zentrum des Kalten Krieges,0.8950649499893188,1
Was ist integrative Onkologie? | Dr. med. Simon Feldhaus | QS24 Wissenschafts-Gremium,0.0017683517653495,0
BERLINboxx -  mit Dr. Ina Czyborra,0.4270382821559906,0
"""Wir werden für unser Programm gewählt""",0.9893165230751038,1
Ausbildung ukrainischer Soldaten am Kampfpanzer Leopard 1 A5 in Brandenburg,0.0405027717351913,0
Erodieren oder Stärkung der Strukturen,0.746508777141571,1
"Pilotprojekt ""SpOrt Bad"" | Senat startet Gewaltprävention",0.9737945795059204,1
Biophotonen-Pads könnten das Gesundheitswesen auf den Kopf stellen! | Erfahrungsmedizin | QS24,0.0458306185901165,0
Neues Museum am Checkpoint Charlie,0.2215190231800079,0
Die deutsche Haltung im Ukraine-Krieg,0.9601374864578248,1
"""Wir prägen Haltungen""",0.9913306832313538,1
Auf den Punkt - „Die Regulierungswut muss aufhören“,0.78116375207901,1
"Deutschland: Wieder der ""kranke Mann"" Europas?",0.5382551550865173,1
Leber + 5G = Vergiftung | Dr. med. Petra Wiechel | Naturmedizin | QS24 Gesundheitsfernsehen,0.0071352520026266,0
Wachstumschancengesetz: Scholz verspricht schnelle Lösung,0.988863468170166,1
Virtueller Ausbruch aus dem Gefängnis Tegel,0.1134321987628936,0
Auswirkungen einer Darmdysbiose | Erfahrungsmedizin | QS24 Gesundheitsfernsehen,0.0099364183843135,0
Neue Mitarbeitende verzweifelt gesucht,0.3159469962120056,0
Die Amerikaner sind nicht abgezogen,0.5592900514602661,1
Wie verändert sich die Bildung in der Digitalität?,0.3319854736328125,0
Die Antibabypille –  Der B-Komplex Räuber | Sybille Binder | Erfahrungsmedizin | QS24,0.0792815685272216,0
Die Demokratie und der Streit um Werte,0.916109561920166,1
Mehr Europa weniger EU,0.3268083333969116,0
Motanka | Charity-Event - Festival für Ukrainer im Kühlhaus Berlin,0.00050728127826,0
Entwurf des Cannabisgesetzes beschlossen!| Linken-Fraktionschef Dietmar Bartsch zurückgetreten,0.808142900466919,1
1. Bürgersprechstunde der Arbeitssenatorin,0.9866233468055724,1
Botschaften aus dem Jenseits | Spirituelle Sprechstunde | QS24 Gesundheitsfernsehen,0.075721375644207,0
Berlin - Die Welthauptstadt,0.8180110454559326,1
Auswandern nach Serbien?,0.6039318442344666,1
Die Zukunft der Medizin ist digital,0.0227537248283624,0
Windkraft - Standortvorteil für Norddeutschland,0.2089849561452865,0
Studien beweisen Sinn und Anbindung ist medizinisch höchst relevant! | Dr. med. Kurt Mosetter | QS24,0.230919748544693,0
Entlastungen für Familien,0.0796745344996452,0
Baerbock`s Pazifik-Pannenreise | Flieger kaputt-Besuch abgebrochen,0.0854036659002304,0
"Viren, Bakterien und Parasiten: Was wären wir ohne sie? | Kolloquium Medicine | QS24",0.0015218157786875,0
SPD-Urwahl in Berlin Klaus Böger oder Walter Momper,0.9608783721923828,1
Aus dem Bundestag - Kanzler zögert nicht - er handelt besonnen,0.9530243277549744,1
Anreize zur Beschäftigung von Flüchtlingen,0.731442391872406,1
Arbeitspflicht für Flüchtlinge ausweiten?,0.8574102520942688,1
Konflikt auf dem Westbalkan   Die Kosovo Frage,0.931742548942566,1
Den Afghanen die Ärzte wegzunehmen ist keine Option,0.1925393491983413,0
Der Darm: Das Zentrum unseres Immunsystems | Dr. Friederike Feil | Erfahrungsmedizin | QS24,0.1475551724433899,0
Die AfD plant Kanzlerkandidatur,0.975190043449402,1
Familie und Finanzen - So viel kostet ein Kind,0.1996198743581771,0
Esken schließt AfD Verbot nicht aus,0.3022880852222442,0
diplo.international - Ewald König im Gespräch mit Enrique Alberto Thayer Hausz,0.5200088024139404,1
Garbáty Villa - Massive Proteste gegen den Einzug der Republikaner,0.9878000020980836,1
Ist Suizid eine Sünde? | Kolloquium Spirit | QS24 Gesundheitsfernsehen,0.003123648930341,0
Schwarz - Rot in Berlin: 100 Tage im Amt und schon gibt es wieder Ärger um den Doktortitel - Andruck,0.939024806022644,1
Prof  Martin Rennert - Mein Weg,0.4284725487232208,0
Lademöglichkeiten für E-Autos - Wachsende Versorgungslücke?,0.4946291148662567,0
"ADHS: Studie zeigt, es geht auch ohne Ritalin! | Prof. Dr. Elmar Wienecke | QS24",0.0250473450869321,0
Migration und demographischer Wandel,0.2700949907302856,0
Respekt vor Eiseninfusionen - weniger ist mehr! | Dr. med. Petra Wiechel | Visite | QS24,0.0076956478878855,0
"Wer ohne Gegenleistung Gelder bezieht, der will auch künftig darauf nicht verzichten",0.5423785448074341,1
Standort Berlin - Heute vor 62 Jahren wurde die Berliner Mauer gebaut,0.5183023810386658,1
